3153 481 321
1 2 1 205 99 3
1 2 1 205 100 3
1 2 1 205 100 3
1 2 1 205 101 3
1 2 1 205 101 3
1 2 1 205 102 3
1 2 1 205 102 3
1 2 1 204 102 3
1 2 1 204 102 3
1 2 1 204 103 3
1 2 1 204 103 3
1 2 1 204 104 3
1 2 1 204 104 3
1 2 1 204 105 3
1 2 1 204 105 3
1 2 1 203 105 3
1 2 1 203 105 3
1 2 1 203 106 3
1 2 1 203 106 3
1 2 1 203 107 3
1 2 1 203 107 3
1 2 1 203 108 3
1 2 1 203 108 3
1 2 1 202 108 3
1 2 1 202 108 3
1 2 1 202 109 3
1 2 1 202 109 3
1 2 1 202 110 3
1 2 1 202 110 3
1 2 1 202 111 3
1 2 1 202 111 3
1 2 1 202 112 3
1 2 1 202 112 3
1 2 1 202 113 3
1 2 1 202 113 3
1 2 1 202 114 3
1 2 1 202 114 3
1 2 1 202 115 3
1 2 1 202 115 3
1 2 1 202 116 3
1 2 1 202 116 3
1 2 1 202 117 3
1 2 1 202 117 3
1 2 1 202 118 3
1 2 1 202 118 3
1 2 1 202 119 3
1 2 1 202 119 3
1 2 1 202 120 3
1 2 1 202 120 3
1 2 1 201 120 3
1 2 1 201 120 3
1 2 1 201 121 3
1 2 1 201 121 3
1 2 1 201 122 3
1 2 1 201 122 3
1 2 1 201 123 3
1 2 1 201 123 3
1 2 1 200 123 3
1 2 1 200 123 3
1 2 1 200 124 3
1 2 1 200 124 3
1 2 1 200 125 3
1 2 1 200 125 3
1 2 1 200 126 3
1 2 1 200 126 3
1 2 1 200 127 3
1 2 1 200 127 3
1 2 1 200 128 3
1 2 1 200 128 3
1 2 1 200 129 3
1 2 1 200 129 3
1 2 1 200 130 3
1 2 1 200 130 3
1 2 1 200 131 3
1 2 1 200 131 3
1 2 1 200 132 3
1 2 1 200 132 3
1 2 1 200 133 3
1 2 1 200 133 3
1 2 1 200 134 3
1 2 1 200 134 3
1 2 1 200 135 3
1 2 1 200 135 3
1 2 1 200 136 3
1 2 1 200 136 3
1 2 1 200 137 3
1 2 1 200 137 3
1 2 1 200 138 3
1 2 1 200 138 3
1 2 1 200 139 3
1 2 1 200 139 3
1 2 1 200 140 3
1 2 1 200 140 3
1 2 1 201 141 3
1 2 1 201 141 3
1 2 1 201 142 3
1 2 1 201 142 3
1 2 1 201 143 3
1 2 1 201 143 3
1 2 1 201 144 3
1 2 1 201 144 3
1 2 1 201 145 3
1 2 1 201 145 3
1 2 1 201 146 3
1 2 1 201 146 3
1 2 1 201 147 3
1 2 1 201 147 3
1 2 1 201 148 3
1 2 1 201 148 3
1 2 1 201 149 3
1 2 1 201 149 3
1 2 1 201 150 3
1 2 1 201 150 3
1 2 1 201 151 3
1 2 1 201 151 3
1 2 1 201 152 3
1 2 1 201 152 3
1 2 1 201 153 3
1 2 1 201 153 3
1 2 1 201 154 3
1 2 1 201 154 3
1 2 1 201 155 3
1 2 1 201 155 3
1 2 1 201 156 3
1 2 1 201 156 3
1 2 1 201 157 3
1 2 1 201 157 3
1 2 1 201 158 3
1 2 1 201 158 3
1 2 1 201 159 3
1 2 1 201 159 3
1 2 1 201 160 3
1 2 1 201 160 3
1 2 1 201 161 3
1 2 1 201 161 3
1 2 1 201 162 3
1 2 1 201 162 3
1 2 1 201 163 3
1 2 1 201 163 3
1 2 1 201 164 3
1 2 1 201 164 3
1 2 1 201 165 3
1 2 1 201 165 3
1 2 1 201 166 3
1 2 1 201 166 3
1 2 1 201 167 3
1 2 1 201 167 3
1 2 1 201 168 3
1 2 1 201 168 3
1 2 1 201 169 3
1 2 1 201 169 3
1 2 1 201 170 3
1 2 1 201 170 3
1 2 1 201 171 3
1 2 1 201 171 3
1 2 1 201 172 3
1 2 1 201 172 3
1 2 1 201 173 3
1 2 1 201 173 3
1 2 1 201 174 3
1 2 1 201 174 3
1 2 1 201 175 3
1 2 1 201 175 3
1 2 1 200 175 3
1 2 1 200 175 3
1 2 1 200 176 3
1 2 1 200 176 3
1 2 1 200 177 3
1 2 1 200 177 3
1 2 1 200 178 3
1 2 1 200 178 3
1 2 1 199 178 3
1 2 1 199 178 3
1 2 1 199 179 3
1 2 1 199 179 3
1 2 1 199 180 3
1 2 1 199 180 3
1 2 1 198 180 3
1 2 1 198 180 3
1 2 1 198 181 3
1 2 1 198 181 3
1 2 1 198 182 3
1 2 1 198 182 3
1 2 1 198 183 3
1 2 1 198 183 3
1 2 1 198 184 3
1 2 1 198 184 3
1 2 1 198 185 3
1 2 1 198 185 3
1 2 1 197 185 3
1 2 1 197 185 3
1 2 1 197 186 3
1 2 1 197 186 3
1 2 1 197 187 3
1 2 1 197 187 3
1 2 1 197 188 3
1 2 1 197 188 3
1 2 1 197 189 3
1 2 1 197 189 3
1 2 1 197 190 3
1 2 1 197 190 3
1 2 1 196 190 3
1 2 1 196 190 3
1 2 1 196 191 3
1 2 1 196 191 3
1 2 1 196 192 3
1 2 1 196 192 3
1 2 1 196 193 3
1 2 1 196 193 3
1 2 1 196 194 3
1 2 1 196 194 3
1 2 1 195 194 3
1 2 1 195 194 3
1 2 1 195 195 3
1 2 1 195 195 3
1 2 1 195 196 3
1 2 1 195 196 3
1 2 1 195 197 3
1 2 1 195 197 3
1 2 1 194 197 3
1 2 1 194 197 3
1 2 1 194 198 3
1 2 1 194 198 3
1 2 1 194 199 3
1 2 1 194 199 3
1 2 1 194 200 3
1 2 1 194 200 3
1 2 1 194 201 3
1 2 1 194 201 3
1 2 1 194 202 3
1 2 1 194 202 3
1 2 1 194 203 3
1 2 1 194 203 3
1 2 1 194 204 3
1 2 1 194 204 3
1 2 1 194 205 3
1 2 1 194 205 3
1 2 1 194 206 3
1 2 1 194 206 3
1 2 1 194 207 3
1 2 1 194 207 3
1 2 1 194 208 3
1 2 1 194 208 3
1 2 1 194 209 3
1 2 1 194 209 3
1 2 1 194 210 3
1 2 1 194 210 3
1 2 1 195 210 3
1 2 1 195 210 3
1 2 1 196 210 3
1 2 1 196 210 3
1 2 1 196 211 3
1 2 1 196 211 3
1 2 1 197 211 3
1 2 1 197 211 3
1 2 1 198 211 3
1 2 1 198 211 3
1 2 1 198 212 3
1 2 1 198 212 3
1 2 1 199 212 3
1 2 1 199 212 3
1 2 1 200 212 3
1 2 1 200 212 3
1 2 1 201 212 3
1 2 1 201 212 3
1 2 1 202 212 3
1 2 1 202 212 3
1 2 1 203 213 3
1 2 1 203 213 3
1 2 1 204 213 3
1 2 1 204 213 3
1 2 1 205 214 3
1 2 1 205 214 3
1 2 1 206 214 3
1 2 1 206 214 3
1 2 1 206 215 3
1 2 1 206 215 3
1 2 1 207 215 3
1 3 0 133 90 3
1 3 0 133 90 3
1 3 0 132 90 3
1 3 0 132 90 3
1 3 0 132 89 3
1 3 0 132 89 3
1 3 0 132 88 3
1 3 0 132 88 3
1 3 0 132 87 3
1 3 0 132 87 3
1 3 0 132 86 3
1 3 0 132 86 3
1 3 0 132 85 3
1 3 0 132 85 3
1 3 0 132 84 3
1 3 0 132 84 3
1 3 0 132 83 3
1 3 0 132 83 3
1 3 0 132 82 3
1 3 0 132 82 3
1 3 0 132 81 3
1 3 0 132 81 3
1 3 0 132 80 3
1 3 0 132 80 3
1 3 0 132 79 3
1 3 0 132 79 3
1 3 0 132 78 3
1 3 0 132 78 3
1 3 0 132 77 3
1 3 0 132 77 3
1 3 0 132 76 3
1 3 0 132 76 3
1 3 0 132 75 3
1 3 0 132 75 3
1 3 0 132 74 3
1 3 0 132 74 3
1 3 0 132 73 3
1 3 0 132 73 3
1 3 0 132 72 3
1 3 0 132 72 3
1 3 0 132 71 3
1 3 0 132 71 3
1 3 0 132 70 3
1 3 0 132 70 3
1 3 0 132 69 3
1 3 0 132 69 3
1 3 0 132 68 3
1 3 0 132 68 3
1 3 0 132 67 3
1 3 0 132 67 3
1 3 0 132 66 3
1 3 0 132 66 3
1 3 0 132 65 3
1 3 0 132 65 3
1 3 0 132 64 3
1 3 0 132 64 3
1 3 0 132 63 3
1 3 0 132 63 3
1 3 0 132 62 3
1 3 0 132 62 3
1 3 0 132 61 3
1 3 0 132 61 3
1 3 0 132 60 3
1 3 0 132 60 3
1 3 0 132 59 3
1 3 0 132 59 3
1 3 0 132 58 3
1 3 0 132 58 3
1 3 0 132 57 3
1 3 0 132 57 3
1 3 0 132 56 3
1 3 0 132 56 3
1 3 0 132 55 3
1 3 0 132 55 3
1 3 0 132 54 3
1 3 0 132 54 3
1 3 0 132 53 3
1 3 0 132 53 3
1 3 0 132 52 3
1 3 0 132 52 3
1 3 0 132 51 3
1 3 0 132 51 3
1 3 0 132 50 3
1 3 0 132 50 3
1 3 0 132 49 3
1 3 0 132 49 3
1 3 0 132 48 3
1 3 0 132 48 3
1 3 0 132 47 3
1 3 0 132 47 3
1 3 0 132 46 3
1 3 0 132 46 3
1 3 0 133 46 3
1 3 0 133 46 3
1 3 0 133 45 3
1 3 0 133 45 3
1 3 0 133 44 3
1 3 0 133 44 3
1 3 0 134 44 3
1 3 0 134 44 3
1 3 0 134 43 3
1 3 0 134 43 3
1 3 0 134 42 3
1 3 0 134 42 3
1 3 0 134 41 3
1 3 0 134 41 3
1 3 0 135 41 3
1 3 0 135 41 3
1 3 0 135 40 3
1 3 0 135 40 3
1 3 0 136 40 3
1 3 0 136 40 3
1 3 0 137 40 3
1 3 0 137 40 3
1 3 0 137 39 3
1 3 0 137 39 3
1 3 0 137 38 3
1 3 0 137 38 3
1 3 0 138 38 3
1 3 0 138 38 3
1 3 0 138 37 3
1 3 0 138 37 3
1 3 0 138 36 3
1 3 0 138 36 3
1 3 0 139 36 3
1 3 0 139 36 3
1 3 0 139 35 3
1 3 0 139 35 3
1 3 0 139 34 3
1 3 0 139 34 3
1 3 0 139 33 3
1 3 0 139 33 3
1 3 0 140 33 3
1 3 0 140 33 3
1 3 0 140 32 3
1 3 0 140 32 3
1 3 0 141 32 3
1 3 0 141 32 3
1 3 0 141 31 3
1 3 0 141 31 3
1 3 0 141 30 3
1 3 0 141 30 3
1 3 0 142 30 3
1 3 0 142 30 3
1 3 0 143 30 3
1 3 0 143 30 3
1 3 0 143 29 3
1 3 0 143 29 3
1 3 0 144 29 3
1 3 0 144 29 3
1 3 0 144 28 3
1 3 0 144 28 3
1 3 0 145 28 3
1 3 0 145 28 3
1 3 0 146 28 3
1 3 0 146 28 3
1 3 0 146 27 3
1 3 0 146 27 3
1 3 0 146 26 3
1 3 0 146 26 3
1 3 0 147 26 3
1 3 0 147 26 3
1 3 0 148 26 3
1 3 0 148 26 3
1 3 0 149 26 3
1 3 0 149 26 3
1 3 0 149 25 3
1 3 0 149 25 3
1 3 0 150 25 3
1 3 0 150 25 3
1 3 0 151 25 3
1 3 0 151 25 3
1 3 0 151 24 3
1 3 0 151 24 3
1 3 0 152 24 3
1 3 0 152 24 3
1 3 0 153 24 3
1 3 0 153 24 3
1 3 0 154 24 3
1 3 0 154 24 3
1 3 0 155 24 3
1 3 0 155 24 3
1 3 0 156 24 3
1 3 0 156 24 3
1 3 0 157 24 3
1 3 0 157 24 3
1 3 0 158 24 3
1 3 0 158 24 3
1 3 0 159 24 3
1 3 0 159 24 3
1 3 0 160 24 3
1 3 0 160 24 3
1 3 0 161 24 3
1 3 0 161 24 3
1 3 0 162 24 3
1 3 0 162 24 3
1 3 0 163 25 3
1 3 0 163 25 3
1 3 0 164 25 3
1 3 0 164 25 3
1 3 0 165 25 3
1 3 0 165 25 3
1 3 0 166 25 3
1 3 0 166 25 3
1 3 0 167 25 3
1 3 0 167 25 3
1 3 0 168 25 3
1 3 0 168 25 3
1 3 0 169 25 3
1 3 0 169 25 3
1 3 0 170 25 3
1 3 0 170 25 3
1 3 0 171 25 3
1 3 0 171 25 3
1 3 0 172 25 3
1 3 0 172 25 3
1 3 0 173 25 3
1 3 0 173 25 3
1 3 0 174 25 3
1 3 0 174 25 3
1 3 0 175 25 3
1 3 0 175 25 3
1 3 0 176 25 3
1 3 0 176 25 3
1 3 0 177 25 3
1 3 0 177 25 3
1 3 0 178 25 3
1 3 0 178 25 3
1 3 0 179 25 3
1 3 0 179 25 3
1 3 0 180 25 3
1 3 0 180 25 3
1 3 0 181 25 3
1 3 0 181 25 3
1 3 0 182 25 3
1 3 0 182 25 3
1 3 0 183 25 3
1 3 0 183 25 3
1 3 0 184 25 3
1 3 0 184 25 3
1 3 0 185 25 3
1 3 0 185 25 3
1 3 0 186 25 3
1 3 0 186 25 3
1 3 0 187 25 3
1 3 0 187 25 3
1 3 0 188 25 3
1 3 0 188 25 3
1 3 0 189 25 3
1 3 0 189 25 3
1 3 0 190 25 3
1 3 0 190 25 3
1 3 0 191 25 3
1 3 0 191 25 3
1 3 0 192 25 3
1 3 0 192 25 3
1 3 0 193 25 3
1 3 0 193 25 3
1 3 0 194 25 3
1 3 0 194 25 3
1 3 0 195 25 3
1 3 0 195 25 3
1 3 0 196 25 3
1 3 0 196 25 3
1 3 0 197 25 3
1 3 0 197 25 3
1 3 0 198 25 3
1 3 0 198 25 3
1 3 0 199 25 3
1 3 0 199 25 3
1 3 0 199 24 3
1 3 0 199 24 3
1 3 0 200 24 3
1 3 0 200 24 3
1 3 0 201 24 3
1 3 0 201 24 3
1 3 0 202 24 3
1 3 0 202 24 3
1 3 0 203 24 3
1 3 0 203 24 3
1 3 0 204 24 3
1 3 0 204 24 3
1 3 0 204 23 3
1 3 0 204 23 3
1 3 0 205 23 3
1 3 0 205 23 3
1 3 0 206 23 3
1 3 0 206 23 3
1 3 0 207 23 3
1 3 0 207 23 3
1 3 0 208 23 3
1 3 0 208 23 3
1 3 0 209 23 3
1 3 0 209 23 3
1 3 0 209 22 3
1 3 0 209 22 3
1 3 0 210 22 3
1 3 0 210 22 3
1 3 0 211 22 3
1 3 0 211 22 3
1 3 0 212 22 3
1 3 0 212 22 3
1 3 0 213 22 3
1 3 0 213 22 3
1 3 0 214 22 3
1 3 0 214 22 3
1 3 0 215 22 3
1 3 0 215 22 3
1 3 0 215 21 3
1 3 0 215 21 3
1 3 0 216 21 3
1 3 0 216 21 3
1 3 0 217 21 3
1 3 0 217 21 3
1 3 0 218 21 3
1 3 0 218 21 3
1 3 0 219 21 3
1 3 0 219 21 3
1 3 0 219 20 3
1 3 0 219 20 3
1 3 0 220 20 3
1 3 0 220 20 3
1 3 0 221 20 3
1 3 0 221 20 3
1 3 0 222 20 3
1 3 0 222 20 3
1 3 0 223 20 3
1 3 0 223 20 3
1 3 0 224 20 3
1 3 0 224 20 3
1 3 0 225 20 3
1 3 0 225 20 3
1 3 0 226 20 3
1 3 0 226 20 3
1 3 0 227 21 3
1 3 0 227 21 3
1 3 0 228 21 3
1 3 0 228 21 3
1 3 0 229 21 3
1 3 0 229 21 3
1 3 0 229 22 3
1 3 0 229 22 3
1 3 0 230 22 3
1 3 0 230 22 3
1 3 0 231 22 3
1 3 0 231 22 3
1 3 0 232 22 3
1 3 0 232 22 3
1 3 0 233 22 3
1 3 0 233 22 3
1 3 0 233 23 3
1 3 0 233 23 3
1 3 0 234 23 3
1 3 0 234 23 3
1 3 0 235 24 3
1 3 0 235 24 3
1 3 0 236 24 3
1 3 0 236 24 3
1 3 0 237 24 3
1 3 0 237 24 3
1 3 0 237 25 3
1 3 0 237 25 3
1 3 0 238 25 3
1 3 0 238 25 3
1 3 0 239 26 3
1 3 0 239 26 3
1 3 0 240 26 3
1 3 0 240 26 3
1 3 0 241 26 3
1 3 0 241 26 3
1 3 0 241 27 3
1 3 0 241 27 3
1 3 0 241 28 3
1 3 0 241 28 3
1 3 0 241 29 3
1 3 0 241 29 3
1 3 0 241 30 3
1 3 0 241 30 3
1 3 0 241 31 3
1 3 0 241 31 3
1 3 0 241 32 3
1 3 0 241 32 3
1 3 0 242 33 3
1 3 0 242 33 3
1 3 0 242 34 3
1 3 0 242 34 3
1 3 0 242 35 3
1 3 0 242 35 3
1 3 0 243 36 3
1 3 0 243 36 3
1 3 0 243 37 3
1 3 0 243 37 3
1 3 0 243 38 3
1 3 0 243 38 3
1 3 0 243 39 3
1 3 0 243 39 3
1 3 0 243 40 3
1 3 0 243 40 3
1 3 0 243 41 3
1 3 0 243 41 3
1 3 0 243 42 3
1 3 0 243 42 3
1 3 0 243 43 3
1 3 0 243 43 3
1 3 0 243 44 3
1 3 0 243 44 3
1 3 0 244 44 3
1 3 0 244 44 3
1 3 0 245 45 3
1 3 0 245 45 3
1 3 0 245 46 3
1 3 0 245 46 3
1 3 0 246 47 3
1 3 0 246 47 3
1 3 0 246 48 3
1 3 0 246 48 3
1 3 0 246 49 3
1 3 0 246 49 3
1 3 0 247 50 3
1 3 0 247 50 3
1 3 0 247 51 3
1 3 0 247 51 3
1 3 0 247 52 3
1 3 0 247 52 3
1 3 0 248 52 3
1 3 0 248 52 3
1 3 0 248 53 3
1 3 0 248 53 3
1 3 0 249 54 3
1 3 0 249 54 3
1 3 0 249 55 3
1 3 0 249 55 3
1 3 0 249 56 3
1 3 0 249 56 3
1 3 0 249 57 3
1 3 0 249 57 3
1 3 0 249 58 3
1 3 0 249 58 3
1 3 0 249 59 3
1 3 0 249 59 3
1 3 0 249 60 3
1 3 0 249 60 3
1 3 0 250 60 3
1 3 0 250 60 3
1 3 0 250 61 3
1 3 0 250 61 3
1 3 0 250 62 3
1 3 0 250 62 3
1 3 0 250 63 3
1 3 0 250 63 3
1 3 0 250 64 3
1 3 0 250 64 3
1 3 0 250 65 3
1 3 0 250 65 3
1 3 0 250 66 3
1 3 0 250 66 3
1 3 0 250 67 3
1 3 0 250 67 3
1 3 0 250 68 3
1 3 0 250 68 3
1 3 0 250 69 3
1 3 0 250 69 3
1 3 0 250 70 3
1 3 0 250 70 3
1 3 0 250 71 3
1 3 0 250 71 3
1 3 0 250 72 3
1 3 0 250 72 3
1 3 0 250 73 3
1 3 0 250 73 3
1 3 0 250 74 3
1 3 0 250 74 3
1 3 0 250 75 3
1 3 0 250 75 3
1 3 0 250 76 3
1 3 0 250 76 3
1 3 0 250 77 3
1 3 0 250 77 3
1 3 0 250 78 3
1 3 0 250 78 3
1 3 0 250 79 3
1 3 0 250 79 3
1 3 0 250 80 3
1 3 0 250 80 3
1 3 0 250 81 3
1 3 0 250 81 3
1 3 0 250 82 3
1 3 0 250 82 3
1 3 0 250 83 3
1 3 0 250 83 3
1 3 0 250 84 3
